,temp,humidity,dew,wind,rain,solar_rad,pressure
5/26/2023,20.46,64.1,12.43,2.78,0.82,20.29,96.3
5/27/2023,19.56,60.52,10.82,2.88,0.87,19.92,96.46
5/28/2023,20.39,55.5,9.79,2.4,0.52,23.9,96.53
5/29/2023,20.43,56.31,10.39,2.71,0.43,21.91,96.43
5/30/2023,21.48,53.98,10.03,2.43,0.1,28.36,96.61
5/31/2023,23.09,53.21,11.46,3.01,0.01,28.27,96.27
6/1/2023,22.88,53.44,11.22,3.03,0.04,29.09,95.99
6/2/2023,22.53,54.79,11.51,2.49,0.02,27.95,95.92
6/3/2023,23.01,56.45,12.23,3.38,0.02,27.48,96.03
6/4/2023,22.75,60.73,13.79,3.2,0.23,27.18,96.19
6/5/2023,22.92,62.19,14.58,2.68,0.6,24.27,96.15
6/6/2023,25.39,51.81,13.39,2.61,0.27,20.06,95.88
6/7/2023,25.97,51.48,14.25,2.26,0.09,26.36,96.04
6/8/2023,22.63,66.45,15.46,3.39,0.22,22.54,96.2
6/9/2023,22.35,56.09,11.8,2.48,0.06,28.22,96.37
6/10/2023,22.73,57.35,12.61,2.61,0.14,29.63,96.43
6/11/2023,23.75,54.26,12.38,2.75,0.04,30.52,96.43
6/12/2023,23.81,54.91,12.51,3.39,0.02,28.62,96.37
6/13/2023,22.78,58.27,12.86,3.65,0.09,23.93,96.35
6/14/2023,24.26,49.94,10.87,4.38,0.02,31.22,96.29
6/15/2023,26.66,47.88,12.11,3.36,0,30.39,96.25
6/16/2023,28.61,43.06,12.39,2.68,0,29.68,96.28
6/17/2023,26.96,50.99,13.99,3.51,0,30.07,96.24
6/18/2023,25.44,52.54,13.32,3.26,0,29.12,96.18
6/19/2023,24.54,53.52,12.9,3.45,0,28.51,96.18
6/20/2023,24.96,51.85,12.84,3.08,0.02,26.24,96.22
6/21/2023,25.31,49.6,12.43,2.88,0,25.92,96.37
6/22/2023,26.45,49.41,13.3,3.97,0,30.22,96.55
6/23/2023,28.35,44.92,13.26,3.29,0,30.43,96.45
6/24/2023,31.38,36.5,10.39,2.28,0,30.72,96.21
6/25/2023,34.75,26.24,8.03,2.45,0.01,29.69,96.16
6/26/2023,36.89,17.29,5.99,2.36,0.69,26.97,96.15
6/27/2023,34.48,30.14,10.88,2.45,31.24,25.95,96.19
6/28/2023,30.54,40.24,12.09,2.24,0.14,29.63,96.36
6/29/2023,28.17,48.56,14.46,2.78,0.51,27.71,96.56
6/30/2023,27.23,48.58,13.12,3.35,0,28.18,96.58
7/1/2023,27.44,45.71,12.25,2.65,0,30.29,96.3
7/2/2023,29.64,41.77,13.21,2.52,0,29.75,96.3
7/3/2023,28.84,44.8,13.3,2.27,0,30.2,96.56
7/4/2023,28.6,44.66,12.64,2.67,0,29.92,96.64
7/5/2023,29.48,39.69,11.82,2.77,0,30.32,96.49
7/6/2023,27.88,43.29,12.13,2.68,0,30.13,96.26
7/7/2023,25.21,53.52,13.66,3.44,0,30.55,96.49
7/8/2023,25.4,51.58,13.03,3.9,0,30.73,96.65
7/9/2023,26.44,51.52,14.12,3.43,0,29.52,96.64
7/10/2023,31.2,39.37,13.32,2.61,0,26.13,96.55
7/11/2023,32.94,34.64,12.3,2.49,0,28.36,96.49
7/12/2023,33.46,32.86,12.52,2.89,0,27.6,96.53
7/13/2023,32.37,29.96,9.25,2.76,0,26.33,96.61
7/14/2023,29.26,38.93,11.17,3.27,0,30.38,96.54
7/15/2023,26.67,51.63,14.04,4.09,0,29.92,96.48
7/16/2023,27.17,49.58,13.61,4.67,0,29.42,96.21
7/17/2023,29.33,40.38,12.41,3.22,0.17,21.73,96.29
7/18/2023,34.21,35.79,15.65,2.69,3.09,21.33,96.56
7/19/2023,31.88,45.6,17.51,3.06,0,28,96.66
7/20/2023,28.47,46.65,14.65,3.75,0,28.94,96.6
7/21/2023,27.25,46.11,13.13,4.34,0,28.58,96.49
7/22/2023,26.51,49.35,13.68,4.28,0,27.65,96.38
7/23/2023,26.15,51.3,14.13,3.85,0,26.31,96.42
7/24/2023,25.97,50.76,13.46,3.41,0,28.56,96.55
7/25/2023,25.32,53.46,13.88,3.76,0,29.94,96.54
7/26/2023,25.08,50.42,11.99,3.44,0,30.14,96.54
7/27/2023,24.57,52.88,12.68,3.94,0,30.18,96.5
7/28/2023,25.89,52.02,13.64,4.24,0,29.12,96.33
7/29/2023,27.67,47.15,13.26,3.45,0,28.81,96.43
7/30/2023,29.66,45.97,14.69,2.58,0,27.47,96.66
7/31/2023,30.38,37.2,11.71,3.32,0,27.86,96.72
8/1/2023,27.87,40.52,10.97,3.59,0,28.54,96.53
8/2/2023,26.75,49.66,13.01,3.26,0,29.28,96.41
8/3/2023,26.47,50.8,13.45,4.29,0,29.43,96.44
8/4/2023,27.34,44.22,11.5,3.92,0,29.01,96.32
8/5/2023,30.3,42.44,12.65,2.73,0,29.28,96.1
8/6/2023,31.76,38.55,13.48,2.56,0,27.93,96.13
8/7/2023,30.82,40.78,14.47,2.74,0,23.18,96.22
8/8/2023,29.76,44.89,15.2,2.72,0,21.65,96.32
8/9/2023,32.35,39.09,15.15,2.71,0.01,22.51,96.56
8/10/2023,35.27,31.92,13.21,4.02,1.73,24.35,96.69
8/11/2023,37.83,23.61,11.38,3.59,0.31,24.6,96.59
8/12/2023,37.55,21.35,10.29,3.54,0.55,23.71,96.48
8/13/2023,36.12,24.38,10.24,2.57,0.36,23.4,96.29
8/14/2023,32.83,33.93,13.09,3,0,23.66,96.24
8/15/2023,29.86,39.83,11.81,2.94,0,27.28,96.34
8/16/2023,28.75,40.83,11.99,2.95,0,26.76,96.42
8/17/2023,29.08,37.83,10.63,2.82,0,25.96,96.41
8/18/2023,31.66,30.97,10.25,3.08,0,24.82,96.4
8/19/2023,34.19,26.01,9.94,2.6,0,23.08,96.43
8/20/2023,36.05,22.42,9.27,2.35,0.28,21.3,96.46
8/21/2023,35.1,26.43,9.77,2.66,0,25.91,96.29
8/22/2023,34.35,28.05,10.69,2.49,0,23.89,96.06
8/23/2023,35.74,22.61,9.85,2.68,0,23.42,96.13
8/24/2023,36.97,18.9,7.94,1.87,0,21.24,96.17
8/25/2023,36.51,20.49,8.77,2.39,0,24.92,96.26
8/26/2023,31.09,30.23,11.38,2.43,0,22.77,96.38
8/27/2023,27.6,42.91,12.29,4.96,0,26.14,96.55
8/28/2023,26.24,36.93,7.33,4.34,0,27.07,96.46
8/29/2023,26.16,46.5,11.13,3.56,0.04,27.01,96.25
8/30/2023,25.7,50.05,12.34,3.06,0.05,27.14,96.24
8/31/2023,25.72,49.74,11.91,2.85,0.06,26.91,96.4
9/1/2023,23.21,59.95,14.15,3,0.02,24.25,96.58
9/2/2023,22.18,63.21,13.83,2.9,0.4,21.2,96.26
9/3/2023,21.8,62.05,13.13,3.58,0.18,20.88,95.93
9/4/2023,22.64,54.71,11.39,2.57,0,26.38,96.37
9/5/2023,23.09,57.64,13.39,2.33,0,19.55,96.45
9/6/2023,25.92,53.23,13.56,2.02,0,22.88,96.4
9/7/2023,27.54,44.56,11.95,2.59,0,20.12,96.47
9/8/2023,26.57,50.07,13.52,2.84,0,24.6,96.43
9/9/2023,24.66,56.39,13.75,2.59,0.01,24.64,96.49
9/10/2023,24.25,59.48,14.3,2.96,0.1,25.09,96.54
9/11/2023,24.09,59.29,13.67,2.82,0.02,25.44,96.54
9/12/2023,23.91,60.35,14.58,3.33,0.28,23.63,96.44
9/13/2023,24.23,59.29,14.81,3.69,0.01,24.48,96.36
9/14/2023,24.22,60.13,14.67,3.64,0.1,22.42,96.25
9/15/2023,23.86,61.49,14.64,3.05,0.02,24.03,96.26
9/16/2023,23.24,63.04,14.63,3.01,0.03,22.84,96.23
9/17/2023,22.16,65.24,14.48,2.97,0.08,18.38,96.48
9/18/2023,22.71,58.01,12.78,3.57,0.07,20.92,96.63
9/19/2023,23.64,58.38,13.63,3.58,0.01,23,96.47
9/20/2023,22.68,57.4,12.15,2.8,0,23.98,96.5
9/21/2023,22.97,55.77,11.78,2.75,0,23.94,96.47
9/22/2023,22.97,58.54,12.69,2.91,0,23.59,96.42
9/23/2023,22.88,53.37,11.76,3.33,0,23.52,96.39
9/24/2023,23.97,47.84,10.62,2.19,0,23.56,96.51
9/25/2023,24.78,53.84,12.65,2.26,0,22.87,96.6
9/26/2023,24.47,60.89,14.95,2.25,0,22.69,96.57
9/27/2023,24.91,59.99,15.35,2.57,0,21.97,96.49
9/28/2023,27.49,50.47,13.07,2.36,0,22.25,96.37
9/29/2023,30.48,27.69,7.79,2.31,0,21.47,96.58
9/30/2023,30.55,23,5.38,2.21,0,21.66,96.75
10/1/2023,30.75,20.05,3.99,2.13,0,21.29,96.72
10/2/2023,29.85,25.18,6.42,1.89,0,19.14,96.76
10/3/2023,29.81,26.02,6.12,1.91,0,21.54,96.78
10/4/2023,28.43,28.58,6.67,1.92,0,20.1,96.83
10/5/2023,28.3,29.39,7.36,1.95,0,17.74,96.81
10/6/2023,28.65,24.35,5.41,1.82,0,19.17,96.79
10/7/2023,28.4,24.03,4.51,1.76,0,19.62,96.74
10/8/2023,28.34,25.14,4.9,2.4,0,20.66,96.75
10/9/2023,28.22,24.8,4.53,2.08,0,20.67,96.77
10/10/2023,26.49,27.41,5.01,1.91,0,17.75,96.76
10/11/2023,25.36,40.03,8.15,1.72,0,20.09,96.72
10/12/2023,26.33,33.28,6.61,2.66,0,20.08,96.72
10/13/2023,26.03,25.25,3.29,2.4,0,19.23,96.89
10/14/2023,24,32.58,6.3,2,0,9.15,96.97
10/15/2023,25.1,37.35,8.97,1.29,0,15.83,96.67
10/16/2023,25.37,41.26,10.56,1.74,0,17.37,96.24
10/17/2023,24.98,44.53,10.72,3,0.01,18.11,96.2
10/18/2023,23.21,58.55,13.38,2.5,0.09,18.88,96.43
10/19/2023,21.04,60.92,12.18,4.8,4.98,19.22,96.08
10/20/2023,19.25,68.52,12.79,2.88,18.87,15.61,96.08
10/21/2023,18.38,64.97,10.91,1.52,0,17.31,95.83
10/22/2023,19.64,65.96,12.61,5.23,1.54,15.82,95.69
10/23/2023,17.46,79.78,13.49,2.26,7.64,9.94,96.35
10/24/2023,17.39,67.04,10.16,1.38,0.62,18.05,96.82
10/25/2023,18.17,61.78,9.26,1.86,0.13,19.07,96.88
10/26/2023,20.04,64.23,12.04,1.48,0.25,18.77,96.71
10/27/2023,19.9,70.2,13.95,1.58,0.43,15.39,96.5
10/28/2023,19.44,70.4,13.31,1.54,0.32,12.51,96.19
10/29/2023,17.95,63.45,9.74,1.88,0.01,12.9,95.97
10/30/2023,20.21,60.79,12.13,1.84,0.36,11.49,96.1
10/31/2023,21.49,56.53,11.4,2.93,0.01,10.09,96.28
11/1/2023,20.78,69.01,14.11,1.47,0,16.42,96.83
11/2/2023,19.41,70.54,12.96,1.76,0.03,16.48,96.85
11/3/2023,18.6,73.31,13.15,2.18,0.42,12.29,96.64
11/4/2023,17.56,69.25,10.81,2.2,0.01,17.21,96.27
11/5/2023,17.62,73.75,12.19,2.41,0.15,16.8,96.37
11/6/2023,16.25,72.12,10.84,3.99,0.41,9.61,96.73
11/7/2023,14.25,61.1,5.42,4.95,0,17.01,97.03
11/8/2023,13.93,50.7,2.15,3.02,0,16.81,97.02
11/9/2023,16.14,53.46,5.03,2.25,0,16.04,97.02
11/10/2023,19.13,54.07,8.49,2.19,0,15.85,97
11/11/2023,20.79,54.16,10.08,1.57,0,16.08,96.97
11/12/2023,22.12,48.13,9.61,1.33,0,14.94,96.98
11/13/2023,22.84,40.17,7.88,1.46,0,11.43,97.12
11/14/2023,22.71,35.44,5.12,1.57,0,15.49,97.17
11/15/2023,21.63,40.08,5.79,1.68,0,15.29,97.1
11/16/2023,20.57,44.32,6.87,1.69,0,15.58,97.1
11/17/2023,21.12,39.57,5.21,1.28,0,15.24,97.06
11/18/2023,20.86,36.45,4.16,1.72,0,15.27,97.04
11/19/2023,19.95,37.21,3.37,1.87,0,15.11,96.88
11/20/2023,19.45,36.64,2.42,2.15,0,15.13,96.97
11/21/2023,18.01,52.11,5.92,1.41,0,14.2,97.05
11/22/2023,15.42,67.1,8.59,1.61,0,15.48,96.74
11/23/2023,14.28,56.48,4.63,1.23,0,15.41,96.61
11/24/2023,13.45,53.8,3.37,1.6,0,14.93,96.65
11/25/2023,12.92,60.34,4.81,1.36,0,12.54,96.51
11/26/2023,14.11,52.14,3.52,1.21,0,14.49,96.66
11/27/2023,15.3,49.44,3.81,1.44,0,14.54,96.83
11/28/2023,16.15,51.52,5.06,1.35,0.02,14.32,96.57
11/29/2023,15.06,60.78,6.56,1.18,0.05,14.46,96.31
11/30/2023,14.41,47.31,2.56,1.43,0,10.51,96.04
12/1/2023,15.37,60.08,6.3,2.97,10.36,6.25,96.04
12/2/2023,13.66,70.82,7.78,2.04,0.85,13.34,96.72
12/3/2023,14.01,49.18,2.68,1.53,0,14.11,96.75
12/4/2023,16.01,48.7,4.52,1.31,0,11.35,96.82
12/5/2023,17.49,53.54,7.44,3.18,0.24,5.22,96.42
12/6/2023,15.42,76.32,10.87,2.78,0.7,10.82,96.71
12/7/2023,15.72,69.78,9.39,1.98,0.02,8.5,97.02
12/8/2023,16.38,63.84,8.32,2.15,0.03,13.66,97.31
12/9/2023,18.77,48.59,6.66,2.81,0,12.66,97.27
12/10/2023,20.16,41.77,5.81,1.99,0,13.55,97.23
12/11/2023,19.11,43.73,5.86,1.76,0,11.47,97.2
12/12/2023,18.08,44.18,4.99,1.96,0,12.48,97.11
12/13/2023,16.34,55.64,6.06,2,0.01,13.17,96.99
12/14/2023,13.69,61.67,5.37,3.69,0,13.68,97.17
12/15/2023,14.47,44.58,1.62,1.92,0,13.13,97.32
12/16/2023,15.38,46.81,2.76,2.24,0,12.25,97.49
12/17/2023,14.38,55.3,4.35,1.72,0,13.35,97.61
12/18/2023,11.97,57.04,2.22,1.82,0.01,13.74,97.62
12/19/2023,11.14,46.51,-0.68,1.28,0,13.82,97.64
12/20/2023,11.16,49.04,-0.43,1.5,0,14.06,97.66
12/21/2023,11.35,58.44,2.51,2.06,0.13,13.45,97.25
12/22/2023,11.67,36.24,-4.12,1.5,0,13.69,97.34
12/23/2023,12.3,34.98,-3.81,1.47,0,13.79,97.26
12/24/2023,12.84,31.46,-4.99,1.39,0,13.68,97.16
12/25/2023,12.78,40.77,-2.6,1.33,0.01,13.59,97.06
12/26/2023,12.09,58.66,2.89,1.35,0.01,13.52,96.96
12/27/2023,12.57,52.93,1.33,1.5,0,13.48,96.98
12/28/2023,14.56,28.12,-5.03,1.71,0,12.35,97.13
12/29/2023,15.59,24.72,-5.67,1.75,0,12.03,97.13
12/30/2023,15,25.49,-6.03,2.05,0,13.74,96.89
12/31/2023,14.64,24.04,-6.69,1.6,0,12.73,96.78
1/1/2024,14.61,33.96,-1.89,1.43,0,10.85,96.88
1/2/2024,16.08,32.84,-1,1.91,0,13.09,97.03
1/3/2024,16.28,38.39,0.96,1.94,0,13.59,97.06
1/4/2024,15.51,50.71,3.38,2.4,0.44,12.52,96.78
1/5/2024,13.58,75.67,8.88,2.03,2.29,8.89,96.82
1/6/2024,11.95,46.6,-0.75,2.92,0,14.07,96.82
1/7/2024,12.97,33.04,-4.84,1.22,0,13.69,96.85
1/8/2024,14.55,31.37,-3.07,1.4,0,11.33,96.81
1/9/2024,14.73,49.91,3.59,1.66,0.01,13.09,96.78
1/10/2024,16.06,54.28,6.26,1.48,0.02,13.92,96.77
1/11/2024,16.54,35.27,-0.38,1.64,0,13.91,96.64
1/12/2024,16.73,25.67,-4.38,1.91,0,14.1,96.73
1/13/2024,18.04,20.39,-6.07,1.88,0,11.96,96.97
1/14/2024,18.04,18.35,-7.09,2.03,0,8.69,97.01
1/15/2024,18.13,20.34,-5.45,1.6,0,10.46,96.87
1/16/2024,18.59,31.15,0.52,2.85,0.03,3.68,96.56
1/17/2024,17.56,47.15,4.46,3.11,0.01,13.77,96.52
1/18/2024,17.75,41.36,2.02,2.07,0,12.3,96.36
1/19/2024,13.92,66.45,6.93,3.08,5.77,5.86,96.56
1/20/2024,11.87,72.74,6.55,2.53,0.01,8.82,97.1
1/21/2024,12.3,66.73,5.27,2.13,0,15.31,97.53
1/22/2024,14.79,43.95,1.24,1.22,0,14.65,97.82
1/23/2024,16.35,34.45,-0.68,1.38,0,15.77,98
1/24/2024,17.68,28.8,-2.26,1.51,0,15.68,97.92
1/25/2024,17.43,27.58,-2.71,2.54,0,15.63,97.75
1/26/2024,17.38,31,-1.58,2.14,0,14.13,97.64
1/27/2024,17.02,30.67,-1.94,1.86,0,15.47,97.44
1/28/2024,16.75,29.18,-2.4,2.19,0,15.8,97.28
1/29/2024,16.98,26.85,-3.36,1.68,0,12.23,97.34
1/30/2024,17.7,25.64,-3.73,1.72,0,14.41,97.35
1/31/2024,17.04,33.8,-0.72,1.74,0,12.35,97.53
2/1/2024,16.36,39.69,1.02,1.97,0,15.41,97.64
2/2/2024,16.63,40.71,0.79,1.56,0.02,16.48,97.5
2/3/2024,16.43,42.02,0.83,1.43,0,14.46,97.41
2/4/2024,16.02,30.16,-2.67,2.23,0,14.37,97.6
2/5/2024,14.97,33.73,-2.23,1.86,0,13.2,97.67
2/6/2024,14.92,34,-2.94,1.41,0.01,15.74,97.55
2/7/2024,16.42,27.6,-4.15,1.47,0,17.19,97.27
2/8/2024,17.3,20.43,-6.48,2.97,0.01,11.21,96.61
2/9/2024,17.4,57.55,5.8,6.61,36.33,3.92,95.81
2/10/2024,14.33,77.65,9.84,2.46,0.42,16.61,96.22
2/11/2024,15.89,67.11,9.07,1.77,0.03,17.72,96.7
2/12/2024,17.68,59.36,8.35,1.63,0.03,18.09,96.88
2/13/2024,21.8,38.21,5.73,1.16,0,15.27,96.85
2/14/2024,23.49,32.92,4.75,2.72,0,15.64,96.63
2/15/2024,18.1,60.46,9.83,2.51,0,15.49,96.96
2/16/2024,16.03,70.13,9.82,2.32,0,14.05,97.24
2/17/2024,16.14,60.98,7.1,3.69,0,18.93,97.33
2/18/2024,17.45,46.33,3.32,1.88,0,19.53,97.33
2/19/2024,17.02,48.22,4.87,2.31,0,19.37,97.53
2/20/2024,17.45,50.79,6.07,1.7,0.01,19.34,97.27
2/21/2024,18.24,39.64,2.02,1.7,0,19.6,97.26
2/22/2024,17.42,44.73,2.73,2.03,0.06,19.21,97.18
2/23/2024,13.79,75.3,9.25,2.19,1.23,15.42,97.01
2/24/2024,12.34,67.38,5.64,2.45,0.2,20.14,97.15
2/25/2024,13.74,60.31,4.46,1.61,0,20.53,97.07
2/26/2024,13.31,75.94,8.71,2.21,0.66,15.95,96.78
2/27/2024,11.37,62.57,3.34,2.87,0.09,20.18,96.97
2/28/2024,11.13,55.09,0.36,2.18,0,21.32,97.19
2/29/2024,12.87,59.06,3.32,2.52,0.01,21.44,96.98
3/1/2024,12.25,65.12,5.03,3.45,0.02,19.24,96.75
3/2/2024,12.69,64.55,4.76,1.95,0,19.37,96.59
3/3/2024,13.1,71.45,7.4,2.02,0.11,21.4,96.9
3/4/2024,14.52,63.04,5.61,2.41,0,21.94,96.93
3/5/2024,13.89,70.9,8.03,2.14,0.01,16.89,96.9
3/6/2024,16.46,57.52,5.82,1.73,0,20.8,96.62
3/7/2024,13.79,71.36,7.48,3.34,1.38,21.73,96.54
3/8/2024,12.41,64.34,4.68,1.61,0.38,22.13,96.5
3/9/2024,13.43,73.01,8.33,5.11,3.32,18.48,96.14
3/10/2024,14.17,73.94,8.88,2.67,4.02,16.16,96.44
3/11/2024,13.84,63.3,5.67,2.29,0.01,22.93,96.76
3/12/2024,16.97,48.89,4.67,1.55,0,20.07,96.49
3/13/2024,15.45,69.19,9.29,2.26,0.78,13.2,96.5
3/14/2024,16.97,68.37,9.87,1.42,0.04,23.17,96.75
3/15/2024,19.16,54.1,7.36,1.65,0.01,23.84,96.9
3/16/2024,23.04,32.63,3.16,1.68,0,24.05,96.81
3/17/2024,23.98,29.17,2.61,1.9,0,20.48,96.78
3/18/2024,22.75,32.81,3.87,2.2,0.06,16.57,96.62
3/19/2024,21.64,42.06,5.42,3.24,0.01,23.36,96.43
3/20/2024,16.16,71.04,9.99,2.59,0.16,20.71,96.42
3/21/2024,14.89,66.51,7.86,2.29,0.19,21.75,96.09
3/22/2024,14.72,70.03,8.13,2.19,0.17,16.73,95.91
3/23/2024,17.22,58.77,6.18,1.5,0.1,16.74,95.7
3/24/2024,14.04,78.22,9.96,2.84,1.85,16.77,95.67
3/25/2024,12.76,80.7,9.33,4.32,13.01,7.37,95.69
3/26/2024,11.57,73.36,6.15,3.82,9.4,17.11,96.05
3/27/2024,12.75,64.36,4.88,2.7,0.09,26.34,96.43
3/28/2024,14.43,65.62,6.66,3.04,0.02,25.64,96
3/29/2024,12.99,66.42,6.45,5.39,3.06,19.64,95.59
3/30/2024,15.32,72.11,9.88,6.86,2.32,21.13,95.62
3/31/2024,16.67,71.51,10.73,6.02,0.98,22.59,95.9
4/1/2024,16.34,68.04,9.53,1.59,0.44,19.11,96.53
4/2/2024,15.79,66.41,8.56,1.53,0,26.11,96.7
4/3/2024,17.72,61.7,8.35,2.44,0.02,26.69,96.7
4/4/2024,23.19,44.06,6.86,2.08,0,25.95,96.43
4/5/2024,25.95,28.44,3.26,2.42,0,24.97,96.11
4/6/2024,22.72,42.22,6.64,3.03,0,16.89,96.06
4/7/2024,18.61,67.8,11.78,3.73,0,21.64,96.44
4/8/2024,17.74,64.04,9.69,3.52,0.01,17.2,96.69
4/9/2024,18.4,54.23,6.69,4.91,0.01,27.61,96.76
4/10/2024,23.58,37,4.82,1.91,0,26.66,96.71
4/11/2024,25.41,29.79,3.54,1.84,0,27.77,96.71
4/12/2024,26.15,27.06,3.32,2.04,0,27.93,96.54
4/13/2024,23.41,25.84,0.82,3.19,0,27.86,96.54
4/14/2024,23.98,27.18,0.74,1.69,0,27.76,96.51
4/15/2024,23.82,31.73,2.9,1.99,0,28.72,96.58
4/16/2024,24.33,35.06,5.45,2.24,0,27.74,96.35
4/17/2024,22.84,41.4,7.11,1.9,0,26.96,96.26
4/18/2024,21.42,38.29,4.01,1.39,0,22.5,96.25
4/19/2024,19,57.11,9.25,2.23,0.01,19.07,96.26
4/20/2024,16.88,67.02,9.65,2.65,0.6,21.16,96.16
4/21/2024,18.05,64.24,9.96,2.81,0.11,26.31,95.99
4/22/2024,20.59,49.95,7.37,2.49,0,26.52,96.03
4/23/2024,21.33,44.13,7.13,2.66,0,24.84,96.13
4/24/2024,20.98,45.06,5.37,2.82,0,28.42,96.17
4/25/2024,18.31,57.09,7.23,2.49,0.01,28.94,96.12
4/26/2024,17.08,59.76,7.39,2.39,0.11,27.74,95.92
4/27/2024,16.04,64.04,8.65,3.08,1.01,21.31,95.89
4/28/2024,14.8,59.88,6.3,2.76,0.58,21.94,96.26
4/29/2024,13.78,59.83,5.2,2.59,0.44,25.07,96.75
4/30/2024,15.65,53.9,4.23,2.12,0,30.24,96.88
5/1/2024,17.5,57.12,7.32,2.64,0,29.78,96.7
5/2/2024,17.75,59.06,8.34,3.19,0,26.43,96.57
5/3/2024,19.88,44.58,4.89,2.62,0,30.34,96.57
5/4/2024,21.71,39.53,4.35,2.56,0,29.58,96.6
5/5/2024,22,46.11,6.33,3.2,0,29.66,96.5
5/6/2024,22.54,51.01,10.09,3.42,0,29.3,96.27
5/7/2024,23.66,44.31,7.74,3.11,0,26.4,96.23
5/8/2024,25.28,42.27,8.94,2.04,0,28.76,96.19
5/9/2024,27.65,30.86,6.89,1.27,0,19.68,96.06
5/10/2024,23.67,53.9,12.61,2.17,0.02,13.4,96.03
5/11/2024,22.48,59.66,12.92,2.87,0.02,25.76,96.27
5/12/2024,21.79,57.81,11.79,3.71,0.02,28.71,96.39
5/13/2024,22.2,54.21,11.05,3.46,0.01,29.38,96.32
5/14/2024,20.48,58.69,10.91,4.17,0.02,29.69,96.15
5/15/2024,18.36,56.32,8.1,4.34,0.01,28.68,96.1
5/16/2024,18.87,53.24,7,3.71,0,30.75,96.12
5/17/2024,19.82,59.35,9.98,3.54,0,30.38,96.15
5/18/2024,18.96,60.12,10.06,2.96,0.03,17.29,96.2
5/19/2024,17.37,59.95,8.37,2.94,0.04,18.3,96.32
5/20/2024,18.19,54.12,6.87,3.13,0.01,30.9,96.49
5/21/2024,18.77,55.96,7.82,3.77,0.02,31.24,96.65
5/22/2024,19.02,56.73,8.72,3.96,0.01,25.71,96.51
5/23/2024,20.38,56.72,9.82,3.83,0.03,29.9,96.26
5/24/2024,20.26,58.43,10.3,2.85,0.35,28.66,96.35
5/25/2024,21.87,57.81,11.98,3.27,0.11,28.16,96.49
5/26/2024,22.75,57.86,12.56,3.79,0.01,29.24,96.52
5/27/2024,24.04,53.04,12.35,3.83,0,28.97,96.44
5/28/2024,24.89,46.46,10.92,3.27,0,29.13,96.39
5/29/2024,28.17,39.88,10.78,2.84,0,29.01,96.11
5/30/2024,27.86,45.07,12.85,3.35,0,27.73,95.86
5/31/2024,26.04,51.59,13.52,3.25,0,27.27,95.78
6/1/2024,26.58,46.45,12.11,3.14,0,28.86,95.97
6/2/2024,25.39,47.83,11.2,2.72,0,28.68,96.16
6/3/2024,24.15,52.7,13.03,3.17,0.02,26.4,96.19
6/4/2024,23.66,59.52,14.44,2.92,0.02,23.75,96.21
6/5/2024,24.16,59.61,14.93,4.19,0,28.56,96.21
6/6/2024,23.24,60.02,13.67,3.33,0,27.59,96.19
6/7/2024,21.7,56.45,11.7,3.02,0,19.35,96.41
6/8/2024,21.54,59.73,12.16,2.99,0,28.94,96.45
6/9/2024,22.24,56.81,11.93,2.88,0.01,28.78,96.29
6/10/2024,21.33,59.81,12.09,2.71,0.05,21.18,96.36
6/11/2024,21.86,57.86,11.77,2.85,0.03,21.07,96.48
6/12/2024,21.77,57.2,11.56,3.56,0.06,26.68,96.64
6/13/2024,23.41,57.31,13.46,4,0.01,29.37,96.54
6/14/2024,23.88,53.71,12.69,2.6,0.02,21.59,96.52
6/15/2024,23.28,55.76,12.39,3.85,0,30.93,96.55
6/16/2024,23.24,51.39,10.83,3.76,0,31.62,96.3
6/17/2024,23.66,55.25,12.67,3.27,0,31.72,96.26
6/18/2024,22.95,57.69,12.69,3.44,0,29.91,96.55
6/19/2024,21.7,54.33,9.97,3.63,0.04,28.16,96.71
6/20/2024,21.97,50.84,9.01,4.38,0.14,32.33,96.71
6/21/2024,23.92,48.67,9.82,4.35,0.02,31.81,96.59
6/22/2024,26.24,42.98,9.55,2.96,0.02,29.17,96.32
6/23/2024,30.55,30.88,8.43,2.58,0,30.36,95.99
6/24/2024,28.32,39.36,10.68,3.2,0.01,30.58,95.85
6/25/2024,25.76,52.45,13.44,3.4,0,28.51,95.96
6/26/2024,22.1,58.41,12.92,3.55,0.01,15.63,96.1
6/27/2024,21.1,59.09,11.81,3.27,0.02,26.9,96.29
6/28/2024,22.6,52.74,10.67,2.53,0.01,31.17,96.63
6/29/2024,24.62,50.94,12.01,3.47,0,30.78,96.57
6/30/2024,24.78,50.47,12.13,3.31,0,31.19,96.49
7/1/2024,25.34,48.62,11.4,3.94,0,31.11,96.58
7/2/2024,26.28,47.38,11.38,2.95,0,30.81,96.34
7/3/2024,27.1,43.85,10.99,2.54,0,30.9,96.14
7/4/2024,27.49,46.2,12.95,3.13,0,30.52,96.06
7/5/2024,25.02,53.46,13.12,3.46,0,29.39,96.34
7/6/2024,24.59,52.06,11.83,2.82,0,30.11,96.4
7/7/2024,23.69,53.47,12.14,3.49,0,31.09,96.36
7/8/2024,23.54,49.04,10.61,3.58,0,30.97,96.38
7/9/2024,25.42,45.63,10.87,4.23,0,30.98,96.46
7/10/2024,28.53,44.01,13.06,3.67,0,29.62,96.48
7/11/2024,30.05,43.15,13.85,3.35,0,26.69,96.6
